timestamp;ac;bag;lu;typ;al;fnr;terminal;halle;esti;duration;s;iata;sched;reg;apname;ausgang;id;lang;alname;schedDep;flstatus;status;cs;rouname;rou;stops;pos
2022-07-12T16:35:52Z;B738;;2022-07-12T05:31:03+0200;P;X3;X3 2273;2;NA;NA;190;TRUE;XRY;2022-07-14T11:50:00+0200;NA;Jerez de la Frontera;NA;a20220714x32273;de;TUI fly;2022-07-14T08:40:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A343;;2022-07-12T05:31:03+0200;P;LH;LH 405;1;NA;NA;480;TRUE;JFK;2022-07-14T11:50:00+0200;NA;New York-J.F.Kennedy;NA;a20220714lh405;de;Lufthansa;2022-07-13T21:50:00-0400;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;E195;;2022-07-12T05:31:03+0200;P;EN;EN 8871;1;NA;NA;95;TRUE;PSA;2022-07-14T11:50:00+0200;NA;Pisa;NA;a20220714en8871;de;Air Dolomiti;2022-07-14T10:15:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-12T05:31:03+0200;P;LH;LH 1095;1;NA;NA;110;TRUE;TLS;2022-07-14T11:50:00+0200;NA;Toulouse-Blagnac;NA;a20220714lh1095;de;Lufthansa;2022-07-14T10:00:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A343;;2022-07-13T12:08:00+0200;P;LH;LH 447;1;B;NA;605;FALSE;DEN;2022-07-14T11:50:00+0200;DAIFE;Denver;;a20220714lh447;de;Lufthansa;2022-07-13T17:45:00-0600;0;;;NA;NA;NA;NA
2022-07-13T10:09:55Z;B738;;2022-07-13T12:08:00+0200;P;X3;X3 2273;2;E;NA;190;FALSE;XRY;2022-07-14T11:50:00+0200;DABKM;Jerez de la Frontera;;a20220714x32273;de;TUI fly;2022-07-14T08:40:00+0200;0;;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A343;;2022-07-13T12:08:00+0200;P;LH;LH 405;1;NA;NA;480;FALSE;JFK;2022-07-14T11:50:00+0200;DAIGO;New York-J.F.Kennedy;;a20220714lh405;de;Lufthansa;2022-07-13T21:50:00-0400;0;;;NA;NA;NA;NA
2022-07-13T10:09:55Z;E195;;2022-07-13T12:08:00+0200;P;EN;EN 8871;1;C;NA;95;FALSE;PSA;2022-07-14T11:50:00+0200;;Pisa;;a20220714en8871;de;Air Dolomiti;2022-07-14T10:15:00+0200;0;;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A32A;;2022-07-13T12:08:00+0200;P;LH;LH 1095;1;NA;NA;110;FALSE;TLS;2022-07-14T11:50:00+0200;DAIUA;Toulouse-Blagnac;;a20220714lh1095;de;Lufthansa;2022-07-14T10:00:00+0200;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;A343;;2022-07-13T14:22:00+0200;P;LH;LH 447;1;B;NA;605;FALSE;DEN;2022-07-14T11:50:00+0200;DAIFE;Denver;;a20220714lh447;de;Lufthansa;2022-07-13T17:45:00-0600;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;B738;;2022-07-13T14:22:00+0200;P;X3;X3 2273;2;E;NA;190;FALSE;XRY;2022-07-14T11:50:00+0200;DABKM;Jerez de la Frontera;;a20220714x32273;de;TUI fly;2022-07-14T08:40:00+0200;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;A343;;2022-07-13T14:22:00+0200;P;LH;LH 405;1;B;NA;480;FALSE;JFK;2022-07-14T11:50:00+0200;DAIGO;New York-J.F.Kennedy;;a20220714lh405;de;Lufthansa;2022-07-13T21:50:00-0400;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;E195;;2022-07-13T14:22:00+0200;P;EN;EN 8871;1;C;NA;95;FALSE;PSA;2022-07-14T11:50:00+0200;;Pisa;;a20220714en8871;de;Air Dolomiti;2022-07-14T10:15:00+0200;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;A32A;;2022-07-13T14:22:00+0200;P;LH;LH 1095;1;A;NA;110;FALSE;TLS;2022-07-14T11:50:00+0200;DAIUA;Toulouse-Blagnac;;a20220714lh1095;de;Lufthansa;2022-07-14T10:00:00+0200;0;;;NA;NA;NA;NA
2022-07-13T10:09:55Z;TRS;;2022-07-13T12:08:00+0200;P;LH;LH 3559;1;NA;NA;NA;FALSE;ZWS;2022-07-14T11:51:00+0200;;Stuttgart Hbf;;a20220714lh3559;de;Lufthansa;NA;0;Zug;;NA;NA;NA;T6
2022-07-13T10:09:55Z;TRS;;2022-07-13T12:08:00+0200;P;LH;LH 3683;1;NA;NA;NA;FALSE;QPP;2022-07-14T11:51:00+0200;;Berlin Hauptbahnhof;;a20220714lh3683;de;Lufthansa;NA;0;Zug;;Kassel Wilhemsh. Bhf;KWQ;NA;T4
2022-07-13T12:23:11Z;TRS;;2022-07-13T14:22:00+0200;P;LH;LH 3559;1;NA;NA;NA;FALSE;ZWS;2022-07-14T11:51:00+0200;;Stuttgart Hbf;;a20220714lh3559;de;Lufthansa;NA;0;Zug;;NA;NA;NA;T6
2022-07-13T12:23:11Z;TRS;;2022-07-13T14:22:00+0200;P;LH;LH 3683;1;NA;NA;NA;FALSE;QPP;2022-07-14T11:51:00+0200;;Berlin Hauptbahnhof;;a20220714lh3683;de;Lufthansa;NA;0;Zug;;Kassel Wilhemsh. Bhf;KWQ;NA;T4
2022-07-12T16:35:52Z;A319;;2022-07-12T05:31:03+0200;P;LH;LH 271;1;NA;NA;75;TRUE;LIN;2022-07-14T11:55:00+0200;NA;Mailand-Linate;NA;a20220714lh271;de;Lufthansa;2022-07-14T10:40:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A319;;2022-07-13T12:08:00+0200;P;LH;LH 271;1;NA;NA;75;FALSE;LIN;2022-07-14T11:55:00+0200;DAILE;Mailand-Linate;;a20220714lh271;de;Lufthansa;2022-07-14T10:40:00+0200;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;A319;;2022-07-13T14:22:00+0200;P;LH;LH 271;1;A;NA;75;FALSE;LIN;2022-07-14T11:55:00+0200;DAILE;Mailand-Linate;;a20220714lh271;de;Lufthansa;2022-07-14T10:40:00+0200;0;;;NA;NA;NA;NA
2022-07-12T16:35:52Z;CRJ9;;2022-07-12T05:31:03+0200;P;LH;LH 393;1;NA;NA;50;TRUE;LUX;2022-07-14T12:00:00+0200;NA;Luxemburg;NA;a20220714lh393;de;Lufthansa;2022-07-14T11:10:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-12T05:31:03+0200;P;LH;LH 103;1;NA;NA;60;TRUE;MUC;2022-07-14T12:00:00+0200;NA;München;NA;a20220714lh103;de;Lufthansa;2022-07-14T11:00:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A20N;;2022-07-12T05:31:03+0200;P;LH;LH 859;1;NA;NA;130;TRUE;OSL;2022-07-14T12:00:00+0200;NA;Oslo-Gardermoen;NA;a20220714lh859;de;Lufthansa;2022-07-14T09:50:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-12T05:31:03+0200;P;LH;LH 231;1;NA;NA;115;TRUE;FCO;2022-07-14T12:00:00+0200;NA;Rom-Fiumicino;NA;a20220714lh231;de;Lufthansa;2022-07-14T10:05:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;CRJ9;;2022-07-13T12:08:00+0200;P;LH;LH 393;1;A;NA;50;FALSE;LUX;2022-07-14T12:00:00+0200;DACNE;Luxemburg;;a20220714lh393;de;Lufthansa;2022-07-14T11:10:00+0200;0;;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A32A;;2022-07-13T12:08:00+0200;P;LH;LH 103;1;A;NA;60;FALSE;MUC;2022-07-14T12:00:00+0200;DAIUN;München;;a20220714lh103;de;Lufthansa;2022-07-14T11:00:00+0200;0;;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A20N;;2022-07-13T12:08:00+0200;P;LH;LH 859;1;A;NA;130;FALSE;OSL;2022-07-14T12:00:00+0200;DAIJD;Oslo-Gardermoen;;a20220714lh859;de;Lufthansa;2022-07-14T09:50:00+0200;0;;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A32A;;2022-07-13T12:08:00+0200;P;LH;LH 231;1;A;NA;115;FALSE;FCO;2022-07-14T12:00:00+0200;DAIUP;Rom-Fiumicino;;a20220714lh231;de;Lufthansa;2022-07-14T10:05:00+0200;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;CRJ9;;2022-07-13T14:22:00+0200;P;LH;LH 393;1;A;NA;50;FALSE;LUX;2022-07-14T12:00:00+0200;DACNE;Luxemburg;;a20220714lh393;de;Lufthansa;2022-07-14T11:10:00+0200;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;A32A;;2022-07-13T14:22:00+0200;P;LH;LH 103;1;A;NA;60;FALSE;MUC;2022-07-14T12:00:00+0200;DAIUN;München;;a20220714lh103;de;Lufthansa;2022-07-14T11:00:00+0200;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;A20N;;2022-07-13T14:22:00+0200;P;LH;LH 859;1;A;NA;130;FALSE;OSL;2022-07-14T12:00:00+0200;DAIJD;Oslo-Gardermoen;;a20220714lh859;de;Lufthansa;2022-07-14T09:50:00+0200;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;A32A;;2022-07-13T14:22:00+0200;P;LH;LH 231;1;A;NA;115;FALSE;FCO;2022-07-14T12:00:00+0200;DAIUP;Rom-Fiumicino;;a20220714lh231;de;Lufthansa;2022-07-14T10:05:00+0200;0;;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A319;;2022-07-12T05:31:03+0200;P;LH;LH 977;1;NA;NA;115;TRUE;DUB;2022-07-14T12:05:00+0200;NA;Dublin;NA;a20220714lh977;de;Lufthansa;2022-07-14T09:10:00+0100;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;E195;;2022-07-12T05:31:03+0200;P;EN;EN 8853;1;NA;NA;95;TRUE;FLR;2022-07-14T12:05:00+0200;NA;Florenz;NA;a20220714en8853;de;Air Dolomiti;2022-07-14T10:30:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;BCS3;;2022-07-12T05:31:03+0200;P;LX;LX 1082;1;NA;NA;80;TRUE;GVA;2022-07-14T12:05:00+0200;NA;Genf;NA;a20220714lx1082;de;SWISS;2022-07-14T10:45:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A319;;2022-07-12T05:31:03+0200;P;LH;LH 813;1;NA;NA;105;TRUE;GOT;2022-07-14T12:05:00+0200;NA;Göteborg;NA;a20220714lh813;de;Lufthansa;2022-07-14T10:20:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A20N;;2022-07-12T05:31:03+0200;P;LH;LH 901;1;NA;NA;95;TRUE;LHR;2022-07-14T12:05:00+0200;NA;London-Heathrow;NA;a20220714lh901;de;Lufthansa;2022-07-14T09:30:00+0100;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A319;;2022-07-12T05:31:03+0200;P;LH;LH 1103;1;NA;NA;65;TRUE;SZG;2022-07-14T12:05:00+0200;NA;Salzburg;NA;a20220714lh1103;de;Lufthansa;2022-07-14T11:00:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A319;;2022-07-13T12:08:00+0200;P;LH;LH 977;1;A;NA;115;FALSE;DUB;2022-07-14T12:05:00+0200;DAILM;Dublin;;a20220714lh977;de;Lufthansa;2022-07-14T09:10:00+0100;0;;;NA;NA;NA;NA
2022-07-13T10:09:55Z;E195;;2022-07-13T12:08:00+0200;P;EN;EN 8853;1;A;NA;95;FALSE;FLR;2022-07-14T12:05:00+0200;;Florenz;;a20220714en8853;de;Air Dolomiti;2022-07-14T10:30:00+0200;0;;;NA;NA;NA;NA
2022-07-13T10:09:55Z;BCS3;;2022-07-13T12:08:00+0200;P;LX;LX 1082;1;A;NA;80;FALSE;GVA;2022-07-14T12:05:00+0200;;Genf;;a20220714lx1082;de;SWISS;2022-07-14T10:45:00+0200;0;;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A319;;2022-07-13T12:08:00+0200;P;LH;LH 813;1;A;NA;105;FALSE;GOT;2022-07-14T12:05:00+0200;DAIBG;Göteborg;;a20220714lh813;de;Lufthansa;2022-07-14T10:20:00+0200;0;;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A20N;;2022-07-13T12:08:00+0200;P;LH;LH 901;1;A;NA;95;FALSE;LHR;2022-07-14T12:05:00+0200;DAINE;London-Heathrow;;a20220714lh901;de;Lufthansa;2022-07-14T09:30:00+0100;0;;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A319;;2022-07-13T12:08:00+0200;P;LH;LH 1103;1;NA;NA;65;FALSE;SZG;2022-07-14T12:05:00+0200;DAIBA;Salzburg;;a20220714lh1103;de;Lufthansa;2022-07-14T11:00:00+0200;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;A319;;2022-07-13T14:22:00+0200;P;LH;LH 977;1;A;NA;115;FALSE;DUB;2022-07-14T12:05:00+0200;DAILM;Dublin;;a20220714lh977;de;Lufthansa;2022-07-14T09:10:00+0100;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;E195;;2022-07-13T14:22:00+0200;P;EN;EN 8853;1;A;NA;95;FALSE;FLR;2022-07-14T12:05:00+0200;;Florenz;;a20220714en8853;de;Air Dolomiti;2022-07-14T10:30:00+0200;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;BCS3;;2022-07-13T14:22:00+0200;P;LX;LX 1082;1;A;NA;80;FALSE;GVA;2022-07-14T12:05:00+0200;;Genf;;a20220714lx1082;de;SWISS;2022-07-14T10:45:00+0200;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;A319;;2022-07-13T14:22:00+0200;P;LH;LH 813;1;A;NA;105;FALSE;GOT;2022-07-14T12:05:00+0200;DAIBG;Göteborg;;a20220714lh813;de;Lufthansa;2022-07-14T10:20:00+0200;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;A20N;;2022-07-13T14:22:00+0200;P;LH;LH 901;1;A;NA;95;FALSE;LHR;2022-07-14T12:05:00+0200;DAINE;London-Heathrow;;a20220714lh901;de;Lufthansa;2022-07-14T09:30:00+0100;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;A319;;2022-07-13T14:22:00+0200;P;LH;LH 1103;1;A;NA;65;FALSE;SZG;2022-07-14T12:05:00+0200;DAIBA;Salzburg;;a20220714lh1103;de;Lufthansa;2022-07-14T11:00:00+0200;0;;;NA;NA;NA;NA
2022-07-13T10:09:55Z;TRS;;2022-07-13T12:08:00+0200;P;LH;LH 3441;1;NA;NA;NA;FALSE;ZBA;2022-07-14T12:06:00+0200;;Basel Bad Bahnhof;;a20220714lh3441;de;Lufthansa;NA;0;Zug;;Mannheim Hbf;MHJ;NA;T6
2022-07-13T12:23:11Z;TRS;;2022-07-13T14:22:00+0200;P;LH;LH 3441;1;NA;NA;NA;FALSE;ZBA;2022-07-14T12:06:00+0200;;Basel Bad Bahnhof;;a20220714lh3441;de;Lufthansa;NA;0;Zug;;Mannheim Hbf;MHJ;NA;T6
2022-07-12T16:35:52Z;A32A;;2022-07-12T05:31:03+0200;P;LH;LH 015;1;NA;NA;70;TRUE;HAM;2022-07-14T12:10:00+0200;NA;Hamburg;NA;a20220714lh015;de;Lufthansa;2022-07-14T11:00:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-12T05:31:03+0200;P;LH;LH 325;1;NA;NA;85;TRUE;VCE;2022-07-14T12:10:00+0200;NA;Venedig-Marco Polo;NA;a20220714lh325;de;Lufthansa;2022-07-14T10:45:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;B772;;2022-07-12T05:31:03+0200;P;UA;UA 932;1;NA;NA;475;TRUE;IAD;2022-07-14T12:10:00+0200;NA;Washington-Dulles;NA;a20220714ua932;de;United Airlines;2022-07-13T22:15:00-0400;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;E190;;2022-07-12T05:31:03+0200;P;LH;LH 1359;1;NA;NA;80;TRUE;WRO;2022-07-14T12:10:00+0200;NA;Wroclaw/Breslau;NA;a20220714lh1359;de;Lufthansa;2022-07-14T10:50:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A32A;;2022-07-13T05:31:09+0200;P;LH;LH 015;1;NA;NA;70;TRUE;HAM;2022-07-14T12:10:00+0200;NA;Hamburg;NA;a20220714lh015;de;Lufthansa;2022-07-14T11:00:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A321;;2022-07-13T05:31:09+0200;P;LH;LH 325;1;NA;NA;85;TRUE;VCE;2022-07-14T12:10:00+0200;NA;Venedig-Marco Polo;NA;a20220714lh325;de;Lufthansa;2022-07-14T10:45:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;B772;;2022-07-13T05:31:09+0200;P;UA;UA 932;1;NA;NA;475;TRUE;IAD;2022-07-14T12:10:00+0200;NA;Washington-Dulles;NA;a20220714ua932;de;United Airlines;2022-07-13T22:15:00-0400;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;E190;;2022-07-13T05:31:09+0200;P;LH;LH 1359;1;NA;NA;80;TRUE;WRO;2022-07-14T12:10:00+0200;NA;Wroclaw/Breslau;NA;a20220714lh1359;de;Lufthansa;2022-07-14T10:50:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T12:23:11Z;A32A;;2022-07-13T14:22:00+0200;P;LH;LH 015;1;A;NA;70;FALSE;HAM;2022-07-14T12:10:00+0200;DAIZZ;Hamburg;;a20220714lh015;de;Lufthansa;2022-07-14T11:00:00+0200;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;A321;;2022-07-13T14:22:00+0200;P;LH;LH 325;1;A;NA;85;FALSE;VCE;2022-07-14T12:10:00+0200;DAIDH;Venedig-Marco Polo;;a20220714lh325;de;Lufthansa;2022-07-14T10:45:00+0200;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;B772;;2022-07-13T14:22:00+0200;P;UA;UA 932;1;A;NA;475;FALSE;IAD;2022-07-14T12:10:00+0200;N37018;Washington-Dulles;;a20220714ua932;de;United Airlines;2022-07-13T22:15:00-0400;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;E190;;2022-07-13T14:22:00+0200;P;LH;LH 1359;1;B;NA;80;FALSE;WRO;2022-07-14T12:10:00+0200;DAECE;Wroclaw/Breslau;;a20220714lh1359;de;Lufthansa;2022-07-14T10:50:00+0200;0;;;NA;NA;NA;NA
2022-07-12T16:35:52Z;E190;;2022-07-12T05:31:03+0200;P;LH;LH 355;1;NA;NA;60;TRUE;BRE;2022-07-14T12:15:00+0200;NA;Bremen;NA;a20220714lh355;de;Lufthansa;2022-07-14T11:15:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-12T05:31:03+0200;P;LH;LH 1059;1;NA;NA;95;TRUE;NCE;2022-07-14T12:15:00+0200;NA;Nizza;NA;a20220714lh1059;de;Lufthansa;2022-07-14T10:40:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-12T05:31:03+0200;P;LH;LH 1187;1;NA;NA;60;TRUE;ZRH;2022-07-14T12:15:00+0200;NA;Zürich;NA;a20220714lh1187;de;Lufthansa;2022-07-14T11:15:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;E190;;2022-07-13T05:31:09+0200;P;LH;LH 355;1;NA;NA;60;TRUE;BRE;2022-07-14T12:15:00+0200;NA;Bremen;NA;a20220714lh355;de;Lufthansa;2022-07-14T11:15:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A32A;;2022-07-13T05:31:09+0200;P;LH;LH 1059;1;NA;NA;95;TRUE;NCE;2022-07-14T12:15:00+0200;NA;Nizza;NA;a20220714lh1059;de;Lufthansa;2022-07-14T10:40:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A32A;;2022-07-13T05:31:09+0200;P;LH;LH 1187;1;NA;NA;60;TRUE;ZRH;2022-07-14T12:15:00+0200;NA;Zürich;NA;a20220714lh1187;de;Lufthansa;2022-07-14T11:15:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T12:23:11Z;E190;;2022-07-13T14:22:00+0200;P;LH;LH 355;1;A;NA;60;FALSE;BRE;2022-07-14T12:15:00+0200;DAECG;Bremen;;a20220714lh355;de;Lufthansa;2022-07-14T11:15:00+0200;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;A32A;;2022-07-13T14:22:00+0200;P;LH;LH 1059;1;A;NA;95;FALSE;NCE;2022-07-14T12:15:00+0200;DAIUI;Nizza;;a20220714lh1059;de;Lufthansa;2022-07-14T10:40:00+0200;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;A32A;;2022-07-13T14:22:00+0200;P;LH;LH 1187;1;A;NA;60;FALSE;ZRH;2022-07-14T12:15:00+0200;DAIZO;Zürich;;a20220714lh1187;de;Lufthansa;2022-07-14T11:15:00+0200;0;;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-12T05:31:03+0200;P;LH;LH 989;1;NA;NA;65;TRUE;AMS;2022-07-14T12:20:00+0200;NA;Amsterdam;NA;a20220714lh989;de;Lufthansa;2022-07-14T11:15:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A319;;2022-07-12T05:31:03+0200;P;LH;LH 283;1;NA;NA;90;TRUE;BLQ;2022-07-14T12:20:00+0200;NA;Bologna;NA;a20220714lh283;de;Lufthansa;2022-07-14T10:50:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-12T05:31:03+0200;P;LH;LH 1009;1;NA;NA;60;TRUE;BRU;2022-07-14T12:20:00+0200;NA;Brüssel;NA;a20220714lh1009;de;Lufthansa;2022-07-14T11:20:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A332;;2022-07-12T05:31:03+0200;P;DE;DE 2229;1;NA;NA;570;TRUE;PUJ;2022-07-14T12:20:00+0200;NA;Punta Cana;NA;a20220714de2229;de;Condor;2022-07-13T20:50:00-0400;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A321;;2022-07-13T05:31:09+0200;P;LH;LH 989;1;NA;NA;65;TRUE;AMS;2022-07-14T12:20:00+0200;NA;Amsterdam;NA;a20220714lh989;de;Lufthansa;2022-07-14T11:15:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A319;;2022-07-13T05:31:09+0200;P;LH;LH 283;1;NA;NA;90;TRUE;BLQ;2022-07-14T12:20:00+0200;NA;Bologna;NA;a20220714lh283;de;Lufthansa;2022-07-14T10:50:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A32A;;2022-07-13T05:31:09+0200;P;LH;LH 1009;1;NA;NA;60;TRUE;BRU;2022-07-14T12:20:00+0200;NA;Brüssel;NA;a20220714lh1009;de;Lufthansa;2022-07-14T11:20:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A332;;2022-07-13T05:31:09+0200;P;DE;DE 2229;1;NA;NA;570;TRUE;PUJ;2022-07-14T12:20:00+0200;NA;Punta Cana;NA;a20220714de2229;de;Condor;2022-07-13T20:50:00-0400;0;NA;;NA;NA;NA;NA
2022-07-13T12:23:11Z;A321;;2022-07-13T14:22:00+0200;P;LH;LH 989;1;C;NA;65;FALSE;AMS;2022-07-14T12:20:00+0200;DAIDD;Amsterdam;;a20220714lh989;de;Lufthansa;2022-07-14T11:15:00+0200;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;A319;;2022-07-13T14:22:00+0200;P;LH;LH 283;1;A;NA;90;FALSE;BLQ;2022-07-14T12:20:00+0200;DAILH;Bologna;;a20220714lh283;de;Lufthansa;2022-07-14T10:50:00+0200;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;A32A;;2022-07-13T14:22:00+0200;P;LH;LH 1009;1;A;NA;60;FALSE;BRU;2022-07-14T12:20:00+0200;DAIUH;Brüssel;;a20220714lh1009;de;Lufthansa;2022-07-14T11:20:00+0200;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;A332;;2022-07-13T14:22:00+0200;P;DE;DE 2229;1;C;NA;570;FALSE;PUJ;2022-07-14T12:20:00+0200;DAIYA;Punta Cana;;a20220714de2229;de;Condor;2022-07-13T20:50:00-0400;0;;;NA;NA;NA;NA
2022-07-13T12:23:11Z;TRS;;2022-07-13T14:22:00+0200;P;LH;LH 3473;1;NA;NA;NA;FALSE;ZMU;2022-07-14T12:21:00+0200;;München Hbf;;a20220714lh3473;de;Lufthansa;NA;0;Zug;;Würzburg Hbf;QWU;NA;T7
2022-07-12T16:35:52Z;A319;;2022-07-12T05:31:03+0200;P;LH;LH 1365;1;NA;NA;95;TRUE;KRK;2022-07-14T12:25:00+0200;NA;Krakau;NA;a20220714lh1365;de;Lufthansa;2022-07-14T10:50:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A319;;2022-07-13T05:31:09+0200;P;LH;LH 1365;1;NA;NA;95;TRUE;KRK;2022-07-14T12:25:00+0200;NA;Krakau;NA;a20220714lh1365;de;Lufthansa;2022-07-14T10:50:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T12:23:11Z;A319;;2022-07-13T14:22:00+0200;P;LH;LH 1365;1;A;NA;95;FALSE;KRK;2022-07-14T12:25:00+0200;DAILK;Krakau;;a20220714lh1365;de;Lufthansa;2022-07-14T10:50:00+0200;0;;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-12T05:31:03+0200;P;4Y;4Y 803;1;NA;NA;125;TRUE;BRI;2022-07-14T12:30:00+0200;NA;Bari;NA;a202207144y803;de;Eurowings Discover;2022-07-14T10:25:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A32A;;2022-07-13T05:31:09+0200;P;4Y;4Y 803;1;NA;NA;125;TRUE;BRI;2022-07-14T12:30:00+0200;NA;Bari;NA;a202207144y803;de;Eurowings Discover;2022-07-14T10:25:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T12:23:11Z;A32A;;2022-07-13T14:22:00+0200;P;4Y;4Y 803;1;B;NA;125;FALSE;BRI;2022-07-14T12:30:00+0200;DAIUY;Bari;;a202207144y803;de;Eurowings Discover;2022-07-14T10:25:00+0200;0;;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-12T05:31:03+0200;P;LH;LH 1517;1;NA;NA;200;TRUE;CHQ;2022-07-14T12:35:00+0200;NA;Chania;NA;a20220714lh1517;de;Lufthansa;2022-07-14T10:15:00+0300;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-12T05:31:03+0200;P;LH;LH 249;1;NA;NA;80;TRUE;MXP;2022-07-14T12:35:00+0200;NA;Mailand-Malpensa;NA;a20220714lh249;de;Lufthansa;2022-07-14T11:15:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-12T05:31:03+0200;P;LH;LH 1235;1;NA;NA;85;TRUE;VIE;2022-07-14T12:35:00+0200;NA;Wien;NA;a20220714lh1235;de;Lufthansa;2022-07-14T11:10:00+0200;0;NA;;NA;NA;NA;NA
